SCHOOL NO.,ENGLISH CATEGORY,ENGLISH NAME,ENGLISH ADDRESS,LONGITUDE,LATITUDE,EASTING,NORTHING,STUDENTS GENDER,SESSION,DISTRICT,FINANCE TYPE,SCHOOL LEVEL,TELEPHONE,FAX NUMBER,WEBSITE,RELIGION
536040000112,Kindergartens,ST. JAMES LUTHERAN KINDERGARTEN,G/F CHEUK WAH HOUSE HING WAH(I) ESTATE CHAI WAN HONG KONG,114.23508843,22.26228539,842268.2,813720.6,CO-ED,P.M.,EASTERN,PRIVATE,KINDERGARTEN,28982128,28964198,http://www.sjlk.edu.hk,PROTESTANTISM / CHRISTIANITY
607886000111,Kindergartens,S.K.H. KINDLY LIGHT CHURCH HOLY CARPENTER KINDERGARTEN (BRANCH),"KG 02, 7/F., HONG PAK COURT CARPARK BLOCK, HONG PAK COURT, 139 PIK WAN ROAD, LAM TIN, KOWLOON",114.23881736,22.30290018,842650.7,818218.2,CO-ED,A.M.,KWUN TONG,PRIVATE,KINDERGARTEN,23477322,23477908,http://br.skhklchc.edu.hk,PROTESTANTISM / CHRISTIANITY
314684000212,Kindergartens,NORTH POINT METHODIST CHURCH KINDERGARTEN,1/F-2/F YUET MING BUILDING 125-133 KING'S ROAD NORTH POINT HONG KONG,114.19286522,22.2878328,837915.9,816548.5,CO-ED,P.M.,EASTERN,PRIVATE,KINDERGARTEN,25719015,35802940,http://www.npmc.edu.hk,PROTESTANTISM / CHRISTIANITY
213969000111,Kindergartens,THINK INTERNATIONAL SCHOOL,G/F-1/F 117 BOUNDARY STREET KOWLOON,114.17721409,22.32721156,836303.0,820909.0,CO-ED,A.M.,KOWLOON CITY,PRIVATE,KINDERGARTEN,23383949,23383153,http://www.think.edu.hk,NOT APPLICABLE
590614000111,Kindergartens,ELITE KIDS ANGLO-CHINESE KINDERGARTEN,SHOP NO KG01 G/F BLOCK A TIN LAI COURT TIN SHUI WAI YUEN LONG NEW TERRITORIES,114.00805291,22.45291838,818895.3,834830.7,CO-ED,A.M.,YUEN LONG,PRIVATE,KINDERGARTEN,27110272,27110279,http://www.elitekg.edu.hk,NOT APPLICABLE
590800000113,Kindergartens,HARROW INTERNATIONAL SCHOOL HONG KONG,38 TSING YING ROAD TUEN MUN NEW TERRITORIES,113.99155224,22.37630758,817182.1,826357.4,CO-ED,WHOLE DAY,TUEN MUN,PRIVATE,KINDERGARTEN,28249099,28249928,http://www.harrowschool.hk,NOT APPLICABLE
576743000113,Kindergartens,THE SALVATION ARMY CENTALINE CHARITY FUND KINDERGARTEN,G/F MEI MUN HOUSE MEI TIN ESTATE TAI WAI SHATIN NEW TERRITORIES,114.17263021,22.37522518,835830.9,826225.8,CO-ED,WHOLE DAY,SHA TIN,PRIVATE,KINDERGARTEN,28862340,28862343,http://www.salvationarmy.org.hk/esd/ccfkg,PROTESTANTISM / CHRISTIANITY
325848000111,Kindergartens,TEIKYO HONG KONG KINDERGARTEN,81 SING WOO ROAD HAPPY VALLEY HONG KONG,114.1881562,22.26656062,837430.8,814192.9,CO-ED,A.M.,WAN CHAI,PRIVATE,KINDERGARTEN,28339963,28936835,http://www.teikyo.edu.hk,NOT APPLICABLE
576743000112,Kindergartens,THE SALVATION ARMY CENTALINE CHARITY FUND KINDERGARTEN,G/F MEI MUN HOUSE MEI TIN ESTATE TAI WAI SHATIN NEW TERRITORIES,114.17263603,22.37523331,835831.5,826226.7,CO-ED,P.M.,SHA TIN,PRIVATE,KINDERGARTEN,28862340,28862343,http://www.salvationarmy.org.hk/esd/ccfkg,PROTESTANTISM / CHRISTIANITY
325651000111,Kindergartens,CAUSEWAY BAY VICTORIA INTERNATIONAL KINDERGARTEN,2/F & ROOF 32-36 HING FAT STREET CAUSEWAY BAY HONG KONG,114.19131699,22.28324358,837756.4,816040.3,CO-ED,A.M.,WAN CHAI,PRIVATE,KINDERGARTEN,25789998,28879680,http://www.victoria.edu.hk/eng,NOT APPLICABLE
314684000211,Kindergartens,NORTH POINT METHODIST CHURCH KINDERGARTEN,1/F-2/F YUET MING BUILDING 125-133 KING'S ROAD NORTH POINT HONG KONG,114.19286522,22.28783009,837915.9,816548.2,CO-ED,A.M.,EASTERN,PRIVATE,KINDERGARTEN,25719015,35802940,http://www.npmc.edu.hk,PROTESTANTISM / CHRISTIANITY
534790000111,Kindergartens,CASTAR KINDERGARTEN,KINDERGARTEN NO 1 3/F ANCILLARY FACILITIES BLOCK TIN WAH ESTATE TIN SHUI WAI YUEN LONG NEW TERRITORIES,113.99630087,22.46083165,817682.4,835716.7,CO-ED,A.M.,YUEN LONG,PRIVATE,KINDERGARTEN,22536288,22536268,http://www.castar.edu.hk,NOT APPLICABLE
607886000112,Kindergartens,S.K.H. KINDLY LIGHT CHURCH HOLY CARPENTER KINDERGARTEN (BRANCH),"KG 02, 7/F., HONG PAK COURT CARPARK BLOCK, HONG PAK COURT, 139 PIK WAN ROAD, LAM TIN, KOWLOON",114.23875229,22.30280358,842644.0,818207.5,CO-ED,P.M.,KWUN TONG,PRIVATE,KINDERGARTEN,23477322,23477908,http://br.skhklchc.edu.hk,PROTESTANTISM / CHRISTIANITY
576743000111,Kindergartens,THE SALVATION ARMY CENTALINE CHARITY FUND KINDERGARTEN,G/F MEI MUN HOUSE MEI TIN ESTATE TAI WAI SHATIN NEW TERRITORIES,114.17263409,22.37524053,835831.3,826227.5,CO-ED,A.M.,SHA TIN,PRIVATE,KINDERGARTEN,28862340,28862343,http://www.salvationarmy.org.hk/esd/ccfkg,PROTESTANTISM / CHRISTIANITY
567051000113,Kindergartens,YAN OI TONG PONG LO SHUK YIN KINDERGARTEN,UNIT 114 1/F HOI LAI SHOPPING CENTRE HOI LAI ESTATE SHAMSHUIPO KOWLOON,114.14670439,22.33268219,833159.9,821515.1,CO-ED,WHOLE DAY,SHAM SHUI PO,PRIVATE,KINDERGARTEN,35146333,35146322,http://ppe.yot.org.hk,NOT APPLICABLE
534790000112,Kindergartens,CASTAR KINDERGARTEN,KINDERGARTEN NO 1 3/F ANCILLARY FACILITIES BLOCK TIN WAH ESTATE TIN SHUI WAI YUEN LONG NEW TERRITORIES,113.9963009,22.46080817,817682.4,835714.1,CO-ED,P.M.,YUEN LONG,PRIVATE,KINDERGARTEN,22536288,22536268,http://www.castar.edu.hk,NOT APPLICABLE
524360000211,Kindergartens,JADE KINDERGARTEN,G/F 153 SHUNG CHING SAN TSUEN TAI TONG ROAD YUEN LONG NEW TERRITORIES,114.02885506,22.43099213,821029.8,832408.7,CO-ED,A.M.,YUEN LONG,PRIVATE,KINDERGARTEN,24427729,24762094,https://sites.google.com/site/jadekindergartenmain,NOT APPLICABLE
539155000311,Kindergartens,HONG KONG ACADEMY,33 WAI MAN ROAD SAI KUNG NEW TERRITORIES,114.27484328,22.38575945,846356.9,827395.6,CO-ED,A.M.,SAI KUNG,PRIVATE,KINDERGARTEN,26551111,26551224,http://www.hkacademy.edu.hk,NOT APPLICABLE
524360000212,Kindergartens,JADE KINDERGARTEN,G/F 153 SHUNG CHING SAN TSUEN TAI TONG ROAD YUEN LONG NEW TERRITORIES,114.02885797,22.43099303,821030.1,832408.8,CO-ED,P.M.,YUEN LONG,PRIVATE,KINDERGARTEN,24427729,24762094,https://sites.google.com/site/jadekindergartenmain,NOT APPLICABLE
524360000213,Kindergartens,JADE KINDERGARTEN,G/F 153 SHUNG CHING SAN TSUEN TAI TONG ROAD YUEN LONG NEW TERRITORIES,114.02885312,22.4309858,821029.6,832408.0,CO-ED,WHOLE DAY,YUEN LONG,PRIVATE,KINDERGARTEN,24427729,24762094,https://sites.google.com/site/jadekindergartenmain,NOT APPLICABLE
157864000113,Kindergartens,LOK SIN TONG STEPHEN LEUNG KINDERGARTEN,G/F FAI SHING HOUSE MAY SHING COURT SHATIN NEW TERRITORIES,114.17552952,22.37984073,836129.5,826736.9,CO-ED,WHOLE DAY,SHA TIN,PRIVATE,KINDERGARTEN,26970877,26024743,http://www.loksintongkg.edu.hk/lst_stephenleung,NOT APPLICABLE
216011000511,Kindergartens,CANADIAN INTERNATIONAL SCHOOL,36 NAM LONG SHAN ROAD (AND CANADIAN INTERNATIONAL SCHOOL PHASE II) ABERDEEN HONG KONG,,,,,CO-ED,A.M.,SOUTHERN,PRIVATE,KINDERGARTEN,25257088,25257579,http://www.cdnis.edu.hk,NOT APPLICABLE
316504000113,Kindergartens,A-ONE KINDERGARTEN,"KAM HON HOUSE, GR FLOOR, CHOI HUNG ESTATE, KOWLOON",114.20558425,22.33657643,839225.6,821946.3,CO-ED,WHOLE DAY,WONG TAI SIN,PRIVATE,KINDERGARTEN,23204880,23204880,http://a-onekg.edu.hk,NOT APPLICABLE
523089000112,Kindergartens,ABERDEEN BAPTIST CHURCH PAK KWONG KINDERGARTEN,EXTENSION BLOCK AT 11 ABERDEEN RESERVOIR ROAD ABERDEEN HONG KONG,114.15607499,22.25010673,834122.3,812371.3,CO-ED,P.M.,SOUTHERN,PRIVATE,KINDERGARTEN,25535750,28701972,http://www.pkkg.edu.hk,PROTESTANTISM / CHRISTIANITY
216011000512,Kindergartens,CANADIAN INTERNATIONAL SCHOOL,36 NAM LONG SHAN ROAD (AND CANADIAN INTERNATIONAL SCHOOL PHASE II) ABERDEEN HONG KONG,,,,,CO-ED,P.M.,SOUTHERN,PRIVATE,KINDERGARTEN,25257088,25257579,http://www.cdnis.edu.hk,NOT APPLICABLE
534790000113,Kindergartens,CASTAR KINDERGARTEN,KINDERGARTEN NO 1 3/F ANCILLARY FACILITIES BLOCK TIN WAH ESTATE TIN SHUI WAI YUEN LONG NEW TERRITORIES,113.99629022,22.46079823,817681.3,835713.0,CO-ED,WHOLE DAY,YUEN LONG,PRIVATE,KINDERGARTEN,22536288,22536268,http://www.castar.edu.hk,NOT APPLICABLE
523089000113,Kindergartens,ABERDEEN BAPTIST CHURCH PAK KWONG KINDERGARTEN,EXTENSION BLOCK AT 11 ABERDEEN RESERVOIR ROAD ABERDEEN HONG KONG,114.15607499,22.25010673,834122.6,812370.5,CO-ED,WHOLE DAY,SOUTHERN,PRIVATE,KINDERGARTEN,25535750,28701972,http://www.pkkg.edu.hk,PROTESTANTISM / CHRISTIANITY
158674000113,Kindergartens,KIN SANG LUTHERAN KINDERGARTEN,"G/F., WINGS A & B, HONG SANG HOUSE, KIN SANG ESTATE, TUEN MUN, NEW TERRITORIES",113.97074983,22.40595385,815044.2,829643.1,CO-ED,WHOLE DAY,TUEN MUN,PRIVATE,KINDERGARTEN,24670220,24664209,http://www.lutheran-kinsang.com,PROTESTANTISM / CHRISTIANITY
230987000112,Kindergartens,DISCOVERY BAY INTERNATIONAL SCHOOL,DISCOVERY BAY LANTAU ISLAND NEW TERRITORIES,,,,,CO-ED,P.M.,ISLANDS,PRIVATE,KINDERGARTEN,29877331,29877076,http://www.dbis.edu.hk,NOT APPLICABLE
325635000112,Kindergartens,EVANGELICAL LUTHERAN CHURCH OF HONG KONG NAM CHEONG KINDERGARTEN,OUTDOOR PLAY AREA UNIT NO KG01 G/F & CHEONG CHUNG HOUSE (BLOCK 1) NAM CHEONG ESTATE KOWLOON,114.15837005,22.32585682,834361.6,820759.1,CO-ED,P.M.,SHAM SHUI PO,PRIVATE,KINDERGARTEN,27258913,27285387,http://www.elchkkg.edu.hk/nam-cheong,PROTESTANTISM / CHRISTIANITY
158674000112,Kindergartens,KIN SANG LUTHERAN KINDERGARTEN,"G/F., WINGS A & B, HONG SANG HOUSE, KIN SANG ESTATE, TUEN MUN, NEW TERRITORIES",113.97075566,22.40595385,815044.8,829643.1,CO-ED,P.M.,TUEN MUN,PRIVATE,KINDERGARTEN,24670220,24664209,http://www.lutheran-kinsang.com,PROTESTANTISM / CHRISTIANITY
523089000111,Kindergartens,ABERDEEN BAPTIST CHURCH PAK KWONG KINDERGARTEN,EXTENSION BLOCK AT 11 ABERDEEN RESERVOIR ROAD ABERDEEN HONG KONG,114.15607499,22.25010673,834123.4,812370.8,CO-ED,A.M.,SOUTHERN,PRIVATE,KINDERGARTEN,25535750,28701972,http://www.pkkg.edu.hk,PROTESTANTISM / CHRISTIANITY
324230000112,Kindergartens,DOMINIC SAVIO KINDERGARTEN,3 HOI NING STREET 1ST FLOOR SHAUKEIWAN HONG KONG,114.22257205,22.28081847,840977.5,815772.4,CO-ED,P.M.,EASTERN,PRIVATE,KINDERGARTEN,25680181,28860083,http://www.dominicsaviokg.edu.hk,CATHOLICISM
324230000113,Kindergartens,DOMINIC SAVIO KINDERGARTEN,3 HOI NING STREET 1ST FLOOR SHAUKEIWAN HONG KONG,114.2225769,22.28081396,840978.0,815771.9,CO-ED,WHOLE DAY,EASTERN,PRIVATE,KINDERGARTEN,25680181,28860083,http://www.dominicsaviokg.edu.hk,CATHOLICISM
324230000111,Kindergartens,DOMINIC SAVIO KINDERGARTEN,3 HOI NING STREET 1ST FLOOR SHAUKEIWAN HONG KONG,114.22259338,22.28075164,840979.7,815765.0,CO-ED,A.M.,EASTERN,PRIVATE,KINDERGARTEN,25680181,28860083,http://www.dominicsaviokg.edu.hk,CATHOLICISM
158364000111,Kindergartens,FUNG KAI KINDERGARTEN,NO. 21 JOCKEY CLUB ROAD SHEUNG SHUI NT,,,,,CO-ED,A.M.,NORTH,PRIVATE,KINDERGARTEN,26719919,26794264,http://fkkgfungkai.edu.hk,NOT APPLICABLE
215589000111,Kindergartens,CHINESE INTERNATIONAL SCHOOL,"1 HAU YUEN PATH, BRAEMAR HILL, HONG KONG",114.19793092,22.283493,838434.5,816060.3,CO-ED,A.M.,EASTERN,PRIVATE,KINDERGARTEN,25107288,25125957,http://www.cis.edu.hk,NOT APPLICABLE
323055000111,Kindergartens,PING SHEK KINGSLAND KINDERGARTEN,"KAM SHEK HOUSE, PING SHEK ESTATE, KOWLOON",114.21016821,22.333488,839697.9,821604.4,CO-ED,A.M.,KWUN TONG,PRIVATE,KINDERGARTEN,23236363,34828663,http://www.pingshekkingslandkg.edu.hk,NOT APPLICABLE
323055000112,Kindergartens,PING SHEK KINGSLAND KINDERGARTEN,"KAM SHEK HOUSE, PING SHEK ESTATE, KOWLOON",114.21017403,22.33347896,839698.5,821603.4,CO-ED,P.M.,KWUN TONG,PRIVATE,KINDERGARTEN,23236363,23236363,http://www.pingshekkingslandkg.edu.hk,NOT APPLICABLE
323055000113,Kindergartens,PING SHEK KINGSLAND KINDERGARTEN,"KAM SHEK HOUSE, PING SHEK ESTATE, KOWLOON",114.21018374,22.33347896,839699.5,821603.4,CO-ED,WHOLE DAY,KWUN TONG,PRIVATE,KINDERGARTEN,23236363,23236363,http://www.pingshekkingslandkg.edu.hk,NOT APPLICABLE
158763000112,Kindergartens,THE CHRISTIAN THE FAITH HOPE LOVE CHURCH WAH MING KINDERGARTEN,G/F TIM MING HOUSE WAH MING ESTATE FANLING NEW TERRITORIES,114.14237776,22.48343189,832718.0,838208.6,CO-ED,P.M.,NORTH,PRIVATE,KINDERGARTEN,26771035,26759183,http://www.fhlwmkg.edu.hk,PROTESTANTISM / CHRISTIANITY
157856000113,Kindergartens,ROCK OF AGES LUTHERAN KINDERGARTEN,NO 1 G/F SHEK SAU HOUSE SHEK LEI (I) ESTATE KWAI CHUNG NEW TERRITORIES,114.1371862,22.36220737,832180.2,824784.8,CO-ED,WHOLE DAY,KWAI TSING,PRIVATE,KINDERGARTEN,24874607,24815762,http://www.roalk.edu.hk,PROTESTANTISM / CHRISTIANITY
215589000112,Kindergartens,CHINESE INTERNATIONAL SCHOOL,"1 HAU YUEN PATH, BRAEMAR HILL, HONG KONG",114.19793092,22.283493,838435.9,816058.4,CO-ED,P.M.,EASTERN,PRIVATE,KINDERGARTEN,25107288,25125957,http://www.cis.edu.hk,NOT APPLICABLE
158364000112,Kindergartens,FUNG KAI KINDERGARTEN,NO. 21 JOCKEY CLUB ROAD SHEUNG SHUI NT,,,,,CO-ED,P.M.,NORTH,PRIVATE,KINDERGARTEN,26719919,26794264,http://fkkgfungkai.edu.hk,NOT APPLICABLE
215538000112,Kindergartens,RAIMONDI COLLEGE KINDERGARTEN SECTION,"G/F - 2/F., 30 KIN WAH STREET, NORTH POINT, HONG KONG",114.19797255,22.28930601,838442.2,816711.7,CO-ED,P.M.,EASTERN,PRIVATE,KINDERGARTEN,25661879,25669132,http://www.rckg.edu.hk,CATHOLICISM
214558000211,Kindergartens,GERMAN SWISS INTERNATIONAL SCHOOL,"162 POK FU LAM ROAD, POK FU LAM, HONG KONG",,,,,CO-ED,A.M.,SOUTHERN,PRIVATE,KINDERGARTEN,28496217,28494700,http://www.gsis.edu.hk,NOT APPLICABLE
215538000111,Kindergartens,RAIMONDI COLLEGE KINDERGARTEN SECTION,"G/F - 2/F., 30 KIN WAH STREET, NORTH POINT, HONG KONG",114.19789007,22.28932499,838433.7,816713.8,CO-ED,A.M.,EASTERN,PRIVATE,KINDERGARTEN,25661879,25669132,http://www.rckg.edu.hk,CATHOLICISM
215538000113,Kindergartens,RAIMONDI COLLEGE KINDERGARTEN SECTION,"G/F - 2/F., 30 KIN WAH STREET, NORTH POINT, HONG KONG",114.19795216,22.28927892,838440.1,816708.7,CO-ED,WHOLE DAY,EASTERN,PRIVATE,KINDERGARTEN,25661879,25669132,http://www.rckg.edu.hk,CATHOLICISM
548723000112,Kindergartens,PO LEUNG KUK LAU CHAN SIU PO KINDERGARTEN,"PODIUM LEVEL, FU YUN HOUSE (BLOCK 16), FU CHEONG ESTATE, CHEUNG SHA WAN, KOWLOON",114.15523369,22.32730042,834038.5,820919.0,CO-ED,P.M.,SHAM SHUI PO,PRIVATE,KINDERGARTEN,22674531,22674532,https://www.plkkgs.edu.hk/plklcspkg,NOT APPLICABLE
567051000111,Kindergartens,YAN OI TONG PONG LO SHUK YIN KINDERGARTEN,UNIT 114 1/F HOI LAI SHOPPING CENTRE HOI LAI ESTATE SHAMSHUIPO KOWLOON,114.14667237,22.33261446,833156.6,821507.6,CO-ED,A.M.,SHAM SHUI PO,PRIVATE,KINDERGARTEN,35146333,35146322,http://ppe.yot.org.hk,NOT APPLICABLE
546038000111,Kindergartens,LOK SIN TONG MAN NG WING YEE KINDERGARTEN,G/F SAU WAH HOUSE SAU MAU PING ESTATE KOWLOON,114.23232509,22.31830693,841981.1,819924.0,CO-ED,A.M.,KWUN TONG,PRIVATE,KINDERGARTEN,23548809,23548308,http://loksintongkg.edu.hk/lst_manngwingyee,NOT APPLICABLE
536709000113,Kindergartens,TRUTH BAPTIST CHURCH HO YUEN WAI KING KINDERGARTEN,SHOP NO 109 SHOPPING CENTRE YUNG SHING COURT FANLING NEW TERRITORIES,114.13846772,22.48260924,832315.6,838117.6,CO-ED,WHOLE DAY,NORTH,PRIVATE,KINDERGARTEN,26065599,26065611,http://www.tbcas.edu.hk/SCH04HY,PROTESTANTISM / CHRISTIANITY
536709000111,Kindergartens,TRUTH BAPTIST CHURCH HO YUEN WAI KING KINDERGARTEN,SHOP NO 109 SHOPPING CENTRE YUNG SHING COURT FANLING NEW TERRITORIES,114.13846286,22.4826282,832315.1,838119.7,CO-ED,A.M.,NORTH,PRIVATE,KINDERGARTEN,26065599,26065611,http://www.tbcas.edu.hk/SCH04HY,PROTESTANTISM / CHRISTIANITY
319813000113,Kindergartens,ST. MATTHEW'S CHURCH KINDERGARTEN,232-234 HOLLYWOOD ROAD AND G/F 1/F & 4/F 29-31 NEW STREET HONG KONG,114.14728988,22.28575476,833219.2,816318.6,CO-ED,WHOLE DAY,CENTRAL AND WESTERN,PRIVATE,KINDERGARTEN,25484777,28583540,http://232.stmattkg.com,PROTESTANTISM / CHRISTIANITY
319511000112,Kindergartens,THE CHURCH OF CHRIST IN CHINA SHUM OI CHURCH KINDERGARTEN,"80 WOH CHAI STREET, GR. FL., SHEK KIP MEI, KOWLOON",114.16813335,22.33209145,835367.5,821449.4,CO-ED,P.M.,SHAM SHUI PO,PRIVATE,KINDERGARTEN,27770986,28908333,http://www.sockg.edu.hk,PROTESTANTISM / CHRISTIANITY
536709000112,Kindergartens,TRUTH BAPTIST CHURCH HO YUEN WAI KING KINDERGARTEN,SHOP NO 109 SHOPPING CENTRE YUNG SHING COURT FANLING NEW TERRITORIES,114.13846286,22.48261827,832315.1,838118.6,CO-ED,P.M.,NORTH,PRIVATE,KINDERGARTEN,26065599,26065611,http://www.tbcas.edu.hk/SCH04HY,PROTESTANTISM / CHRISTIANITY
311650000111,Kindergartens,HONG KONG LUTHERAN CHURCH KWUN TONG KINDERGARTEN,"G/F. - 1/F., 2 HORSE SHOE LANE, KWUN TONG, KOWLOON (EXCLUDING CLASSROOM 13 AND CORNER OFFICE NEXT TO THE STAIRCASE ON 1/F.)",,,,,CO-ED,A.M.,KWUN TONG,PRIVATE,KINDERGARTEN,23893179,23040501,http://ktlk.edu.hk,PROTESTANTISM / CHRISTIANITY
216275000611,Kindergartens,AUSTRALIAN INTERNATIONAL SCHOOL HONG KONG,3A NORFOLK ROAD KOWLOON TONG KOWLOON,,,,,CO-ED,A.M.,KOWLOON CITY,PRIVATE,KINDERGARTEN,23046078,23046077,http://www.aishk.edu.hk,NOT APPLICABLE
546038000112,Kindergartens,LOK SIN TONG MAN NG WING YEE KINDERGARTEN,G/F SAU WAH HOUSE SAU MAU PING ESTATE KOWLOON,114.23235135,22.31842612,841983.8,819937.2,CO-ED,P.M.,KWUN TONG,PRIVATE,KINDERGARTEN,23548809,23548308,http://loksintongkg.edu.hk/lst_manngwingyee,NOT APPLICABLE
319813000111,Kindergartens,ST. MATTHEW'S CHURCH KINDERGARTEN,232-234 HOLLYWOOD ROAD AND G/F 1/F & 4/F 29-31 NEW STREET HONG KONG,114.14729764,22.2857665,833220.0,816319.9,CO-ED,A.M.,CENTRAL AND WESTERN,PRIVATE,KINDERGARTEN,25484777,28583540,http://232.stmattkg.com,PROTESTANTISM / CHRISTIANITY
311650000113,Kindergartens,HONG KONG LUTHERAN CHURCH KWUN TONG KINDERGARTEN,"G/F. - 1/F., 2 HORSE SHOE LANE, KWUN TONG, KOWLOON (EXCLUDING CLASSROOM 13 AND CORNER OFFICE NEXT TO THE STAIRCASE ON 1/F.)",,,,,CO-ED,WHOLE DAY,KWUN TONG,PRIVATE,KINDERGARTEN,23893179,23040501,http://ktlk.edu.hk,PROTESTANTISM / CHRISTIANITY
319813000112,Kindergartens,ST. MATTHEW'S CHURCH KINDERGARTEN,232-234 HOLLYWOOD ROAD AND G/F 1/F & 4/F 29-31 NEW STREET HONG KONG,114.14728697,22.28576108,833218.9,816319.3,CO-ED,P.M.,CENTRAL AND WESTERN,PRIVATE,KINDERGARTEN,25484777,28583540,http://232.stmattkg.com,PROTESTANTISM / CHRISTIANITY
216275000612,Kindergartens,AUSTRALIAN INTERNATIONAL SCHOOL HONG KONG,3A NORFOLK ROAD KOWLOON TONG KOWLOON,,,,,CO-ED,P.M.,KOWLOON CITY,PRIVATE,KINDERGARTEN,23046078,23046077,http://www.aishk.edu.hk,NOT APPLICABLE
214825000111,Kindergartens,KWUN TONG ST. AGNES ENGLISH KINDERGARTEN,G/F FLAT A-C 48 YUET WAH STREET KWUN TONG KLN,114.22819648,22.31375597,841555.9,819419.9,CO-ED,A.M.,KWUN TONG,PRIVATE,KINDERGARTEN,23443753,31732621,http://www.stagneskg.edu.hk,NOT APPLICABLE
319511000111,Kindergartens,THE CHURCH OF CHRIST IN CHINA SHUM OI CHURCH KINDERGARTEN,"80 WOH CHAI STREET, GR. FL., SHEK KIP MEI, KOWLOON",114.1681547,22.33209145,835369.7,821449.4,CO-ED,A.M.,SHAM SHUI PO,PRIVATE,KINDERGARTEN,27770986,28908333,http://sockg.edu.hk,PROTESTANTISM / CHRISTIANITY
216275000613,Kindergartens,AUSTRALIAN INTERNATIONAL SCHOOL HONG KONG,3A NORFOLK ROAD KOWLOON TONG KOWLOON,,,,,CO-ED,WHOLE DAY,KOWLOON CITY,PRIVATE,KINDERGARTEN,23046078,23046077,http://www.aishk.edu.hk,NOT APPLICABLE
214825000112,Kindergartens,KWUN TONG ST. AGNES ENGLISH KINDERGARTEN,G/F FLAT A-C 48 YUET WAH STREET KWUN TONG KLN,114.22820328,22.31375506,841556.6,819419.8,CO-ED,P.M.,KWUN TONG,PRIVATE,KINDERGARTEN,23443753,23429096,http://www.stagneskg.edu.hk,NOT APPLICABLE
159115000112,Kindergartens,YUEN LONG TUNG KOON DISTRICT ASSOCIATION MRS WONG SIU KEUNG KINDERGARTEN,G/F SHUI CHUEN HOUSE (BLOCK 3) TIN SHUI ESTATE YUEN LONG NEW TERRITORIES,113.99671608,22.45680184,817724.6,835270.4,CO-ED,P.M.,YUEN LONG,PRIVATE,KINDERGARTEN,24458553,24472224,http://www.mrswskkg.edu.hk,NOT APPLICABLE
159115000113,Kindergartens,YUEN LONG TUNG KOON DISTRICT ASSOCIATION MRS WONG SIU KEUNG KINDERGARTEN,G/F SHUI CHUEN HOUSE (BLOCK 3) TIN SHUI ESTATE YUEN LONG NEW TERRITORIES,113.99671607,22.45680907,817724.6,835271.2,CO-ED,WHOLE DAY,YUEN LONG,PRIVATE,KINDERGARTEN,24458553,24472224,http://www.mrswskkg.edu.hk,NOT APPLICABLE
159115000111,Kindergartens,YUEN LONG TUNG KOON DISTRICT ASSOCIATION MRS WONG SIU KEUNG KINDERGARTEN,G/F SHUI CHUEN HOUSE (BLOCK 3) TIN SHUI ESTATE YUEN LONG NEW TERRITORIES,113.99672092,22.45681901,817725.1,835272.3,CO-ED,A.M.,YUEN LONG,PRIVATE,KINDERGARTEN,24458553,24472224,http://www.mrswskkg.edu.hk,NOT APPLICABLE
158313000113,Kindergartens,N.T. ASSEMBLIES OF GOD CHURCH WAI YAN KINDERGARTEN,1/F HING WONG HOUSE SAI CHING STREET YLTL 285 YUEN LONG NEW TERRITORIES,114.02691319,22.44193794,820831.1,833621.0,CO-ED,WHOLE DAY,YUEN LONG,PRIVATE,KINDERGARTEN,24751995,24739877,http://waiyankin.edu.hk,PROTESTANTISM / CHRISTIANITY
157813000112,Kindergartens,PO LEUNG KUK TIN KA PING KINDERGARTEN,BLOCK O LEVEL 1 G/F CHING SHING COURT CHEUNG HONG ESTATE TSING YI ISLAND NT,114.10251736,22.34976011,828608.7,823407.8,CO-ED,P.M.,KWAI TSING,PRIVATE,KINDERGARTEN,24974487,24330909,http://www.plkkgs.edu.hk/plktkpkg,NOT APPLICABLE
157813000111,Kindergartens,PO LEUNG KUK TIN KA PING KINDERGARTEN,BLOCK O LEVEL 1 G/F CHING SHING COURT CHEUNG HONG ESTATE TSING YI ISLAND NT,114.10251735,22.34978449,828608.7,823410.5,CO-ED,A.M.,KWAI TSING,PRIVATE,KINDERGARTEN,24974487,24330909,http://www.plkkgs.edu.hk/plktkpkg,NOT APPLICABLE
158763000113,Kindergartens,THE CHRISTIAN THE FAITH HOPE LOVE CHURCH WAH MING KINDERGARTEN,G/F TIM MING HOUSE WAH MING ESTATE FANLING NEW TERRITORIES,114.14226022,22.48326842,832705.9,838190.5,CO-ED,WHOLE DAY,NORTH,PRIVATE,KINDERGARTEN,26771035,26759183,http://www.fhlwmkg.edu.hk,PROTESTANTISM / CHRISTIANITY
158763000111,Kindergartens,THE CHRISTIAN THE FAITH HOPE LOVE CHURCH WAH MING KINDERGARTEN,G/F TIM MING HOUSE WAH MING ESTATE FANLING NEW TERRITORIES,114.14224953,22.48327293,832704.8,838191.0,CO-ED,A.M.,NORTH,PRIVATE,KINDERGARTEN,26771035,26759183,http://www.fhlwmkg.edu.hk,PROTESTANTISM / CHRISTIANITY
